wikidataId,wikidataLabel,protectedAreaType,partOf,image,iucnCategory,locatedInAdminTerritorialEntity,state,coordinateLatitude,coordinateLongitude,significantPlace,heritageDesignation,area,officialWebsite,pageBanner,commonsCategory,osmRelationIds,enwikiUrl
Q1785732,Koyna Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Koyna-Dam3.jpg,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,17.549,73.753,Kolhapur,part of UNESCO World Heritage Site,42355,,,,,https://en.wikipedia.org/wiki/Koyna_Wildlife_Sanctuary
Q1815612,Namdapha National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Namdapha2.jpg,IUCN category II: National Park,Changlang district,Arunachal Pradesh,27.649841,96.110294,"Miao, Changlang",Tentative World Heritage Site,1985,,,Namdapha National Park,,https://en.wikipedia.org/wiki/Namdapha_National_Park
Q1858071,Panna National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Panna%20National%20Park%20Map.jpg,IUCN category II: National Park,,,24.73044444,80.01022222,Panna,,,,http://commons.wikimedia.org/wiki/Special:FilePath/Panna%20National%20Park%20Banner.jpg,Panna National Park,,https://en.wikipedia.org/wiki/Panna_National_Park
Q5102342,Chitrangudi Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,9.32277778,78.48666667,,,,,,,,https://en.wikipedia.org/wiki/Chitrangudi_Bird_Sanctuary
Q5118284,Churdhar Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Churdhar%2C%20Sirmour%20%28Himachal%20Pradesh%29.jpg,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,30.8763,77.4013,,,,,,Churdhar,,https://en.wikipedia.org/wiki/Churdhar_Sanctuary
Q5135742,Clouded Leopard National Park,National Park,,,IUCN category II: National Park,Tripura,Tripura,23.66822222,91.32254444,,,,,,,,https://en.wikipedia.org/wiki/Clouded_Leopard_National_Park
Q5142237,Cold Desert,,,,,,,,,,Tentative World Heritage Site,,https://whc.unesco.org/en/tentativelists/6055/,,,,https://en.wikipedia.org/wiki/Cold_Desert_(biosphere_reserve)
Q5170559,Coringa Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Coringa%20Wildlife%20Sanctuary.JPG,IUCN category IV: Habitat/Species Management Area,Andhra Pradesh,Andhra Pradesh,16.83138889,82.33666667,Kakinada,,,,,Coringa Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Coringa_Wildlife_Sanctuary
Q5175367,Cotigao Wildlife Sanctuary,Wildlife Sanctuary,,,,Canacona taluk,Goa,14.976,74.206,,,,,,,,https://en.wikipedia.org/wiki/Cotigao_Wildlife_Sanctuary
Q5215675,Dandeli National Park,National Park,,,,Uttara Kannada District,Karnataka,14.99,74.36,,,,,,,,https://en.wikipedia.org/wiki/Dandeli_National_Park
Q5215676,Dandeli Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Orange%20headed%20thrush%20%28Z.%20c.%20cyanotus%29.jpg,IUCN category IV: Habitat/Species Management Area,Uttara Kannada District,Karnataka,15.50638889,74.39166667,,,,,,Dandeli Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Dandeli_Wildlife_Sanctuary
Q5222092,Daranghati Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,31.3917,77.803,,,,,,,,https://en.wikipedia.org/wiki/Daranghati_Sanctuary
Q5252276,Dehing Patkai National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Dehing%20Patkai.jpg,IUCN category II: National Park,Tinsukia district,Assam,27.331,95.526,,,231,,,Dehing Patkai National Park,,https://en.wikipedia.org/wiki/Dehing_Patkai_National_Park
Q5272213,Dibang Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Arunachal Pradesh,Arunachal Pradesh,29.047,95.79,,,,,,,,https://en.wikipedia.org/wiki/Dibang_Wildlife_Sanctuary
Q5276394,Dihang-Dibang Biosphere Reserve,,,,,Upper Siang district,Arunachal Pradesh,27.98333333,94.5,,,5112,,,,,https://en.wikipedia.org/wiki/Dihang-Dibang_Biosphere_Reserve
Q5311756,Dudhwa Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/A%20Bengal%20Tiger%27s%20Pugmarks....jpg,IUCN category II: National Park,,,28.508333333,80.68,,,,,,,,https://en.wikipedia.org/wiki/Dudhwa_Tiger_Reserve
Q5405090,Eturnagaram Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Andhra Pradesh,Andhra Pradesh,18.341,80.33,Warangal,,,,,,,https://en.wikipedia.org/wiki/Eturnagaram_Wildlife_Sanctuary
Q5517624,Gajner Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Gajner%20Wildlife%20Sanctuary-EW-20131009.jpg,,,,27.952722222,73.056972222,,,,http://www.india-rajasthan-tours.com/rajasthan-wildlife-tours/gajner-wildlife-sanctuary.html,,Gajner Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Gajner_Wildlife_Sanctuary
Q5520164,Gamgul,,,,IUCN category IV: Habitat/Species Management Area,,,32.847,76.068,,,,,,,,https://en.wikipedia.org/wiki/Gamgul_Siyabehi_Wildlife_Sanctuary
Q5520717,Gandhi Sagar Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Gandhi%20Sagar%20Dam1.JPG,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,24.583,75.712,,,,,,,,https://en.wikipedia.org/wiki/Gandhi_Sagar_Sanctuary
Q5521913,Garampani Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Garampani%20hanging%20bridge.JPG,IUCN category IV: Habitat/Species Management Area,Assam,Assam,26.3887,93.8782,Golaghat,,,,,Garampani Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Garampani_Wildlife_Sanctuary
Q5527862,Gautala Autramghat Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,20.3325,75.140833333,,,,,,,,https://en.wikipedia.org/wiki/Gautala_Autramghat_Sanctuary
Q5555916,Ghatigaon Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Sonchiriya.jpg,IUCN category IV: Habitat/Species Management Area,Gwalior district,Madhya Pradesh,26.166,77.927,,,511,,,,,https://en.wikipedia.org/wiki/Ghatigaon_Wildlife_Sanctuary
Q5557523,Ghughua Fossil Park,,,,IUCN category II: National Park,Madhya Pradesh,Madhya Pradesh,23.11306,80.614361,,,75,,,Ghughua Fossil Park,,https://en.wikipedia.org/wiki/Ghughua_Fossil_Park
Q5589844,Govind Pashu Vihar National Park and Sanctuary,National Park,,,IUCN category II: National Park,,,31.1,78.29,,,,,,Govind Wildlife Sanctuary and National Park,,https://en.wikipedia.org/wiki/Govind_Pashu_Vihar_National_Park
Q5597433,Grass Hills National Park,National Park,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Grass%20Hills%20National%20Park.jpg,,,,10.3410227,76.9856427,,part of UNESCO World Heritage Site,3123,,,,,https://en.wikipedia.org/wiki/Grass_Hills_National_Park
Q5599356,Great Indian Bustard Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Indian%20Bustard%20in%20newly%20opened%20area.jpg,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,18.35,75.19388889,,,,,,Great Indian Bustard Sanctuary,,https://en.wikipedia.org/wiki/Great_Indian_Bustard_Sanctuary
Q5599625,Great Nicobar Biosphere Reserve,,,,,,,7.05,93.775,,,,,,Great Nicobar Biosphere Reserve,,https://en.wikipedia.org/wiki/Great_Nicobar_Biosphere_Reserve
Q5609778,Grizzled Squirrel Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Giant-squirrel.jpg,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,9.575,77.55833333,Madurai,part of UNESCO World Heritage Site,48500,,,Grizzled Squirrel Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Grizzled_Squirrel_Wildlife_Sanctuary
Q5614058,Point Calimere Wildlife and Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/PCWBStowershadow.JPG,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,10.31,79.86,,Ramsar site,38500,,,Point Calimere Wildlife and Bird Sanctuary,,https://en.wikipedia.org/wiki/Point_Calimere_Wildlife_and_Bird_Sanctuary
Q5614543,Gudavi Bird Sanctuary,Bird Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/GDV1.jpg,IUCN category IV: Habitat/Species Management Area,Shimoga district,Karnataka,14.439722222,75.0125,,,,,,Gudavi Bird Sanctuary,,https://en.wikipedia.org/wiki/Gudavi_Bird_Sanctuary
Q5617576,Gulf of Mannar Marine National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Dugong.jpg,IUCN category II: National Park,Tamil Nadu,Tamil Nadu,9.1375,79.4725,,,6.23,,,,415570,https://en.wikipedia.org/wiki/Gulf_of_Mannar_Marine_National_Park
Q5618257,Gumti Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tripura,Tripura,23.664444444,91.311666666,,,,,,,,https://en.wikipedia.org/wiki/Gumti_Wildlife_Sanctuary
Q5642082,Haliday Island Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Gosaba community development block,West Bengal,21.66431,88.6312,,,,,,,,https://en.wikipedia.org/wiki/Haliday_Island_Wildlife_Sanctuary
Q5657472,Harike Wetland,,,http://commons.wikimedia.org/wiki/Special:FilePath/Harike.jpg,,Firozpur district; Tarn Taran district,Punjab,31.15,74.966666666,,Ramsar site,4100,,,Harike Wetland,,https://en.wikipedia.org/wiki/Harike_Wetland
Q5680205,Hastinapur Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Migratory%20Birds%20At%20Hastinapur.jpg,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,29.166666666,78.1,,,,,,,,https://en.wikipedia.org/wiki/Hastinapur_Wildlife_Sanctuary
Q6165901,Jawahar Deer Park,,,,,Telangana,Telangana,,,,,,,,,,https://en.wikipedia.org/wiki/Jawahar_Deer_Park
Q6167510,Jayamangali Blackbuck Reserve,,,http://commons.wikimedia.org/wiki/Special:FilePath/225A7309.jpg,,Tumkur district,Karnataka,13.73888889,77.32222222,,,3.23,,,Jayamangali Blackbuck Reserve,,https://en.wikipedia.org/wiki/Jayamangali_Blackbuck_Reserve
Q6187899,Jessore Sloth Bear Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Sloth%20bear%201.jpg,IUCN category IV: Habitat/Species Management Area,Gujarat,Gujarat,24.2,72.3,Palanpur,,,,,,,https://en.wikipedia.org/wiki/Jessore_Sloth_Bear_Sanctuary
Q6277572,Jore Pokhri Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Darjeeling district,West Bengal,26.99118,88.1573,,,,,,,,https://en.wikipedia.org/wiki/Jore_Pokhri_Wildlife_Sanctuary
Q6344663,Kachhua Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,25.28,83.016,,,,,,,,https://en.wikipedia.org/wiki/Kachhua_Sanctuary
Q6351618,Kalatop Khajjiar Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Kalatop%20Wildlife%20Sanctuary.JPG,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,32.55,76.01,,,,,,Kalatop Khajjiar Sanctuary,,https://en.wikipedia.org/wiki/Kalatop_Khajjiar_Sanctuary
Q7635241,Suhelva Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,27.855,82.101,,,,,,,,https://en.wikipedia.org/wiki/Suhelva_Sanctuary
Q7678698,Tal Chhapar Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Aquila%20rapax.jpg,IUCN category IV: Habitat/Species Management Area,Churu district,Rajasthan,27.7981,74.4349,Chhapar,,,,,Tal Chhapar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Tal_Chhapar_Sanctuary
Q1207543,Indian Wild Ass Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Wild%20ass%20india.jpg,IUCN category IV: Habitat/Species Management Area,Kutch district,Gujarat,23.35,71.63333333,Ahmedabad,Tentative World Heritage Site,4953.71,http://www.gujarattourism.com/destination/details/12/80,,Indian Wild Ass Sanctuary,,https://en.wikipedia.org/wiki/Indian_Wild_Ass_Sanctuary
Q1209353,Dibru-Saikhowa National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Dibru-Saikhowa%20National%20Park%20%282%29.jpg,IUCN category II: National Park,,,27.649841,95.340294,Tinsukia,,,,,Dibru-Saikhowa National Park,,https://en.wikipedia.org/wiki/Dibru-Saikhowa_National_Park
Q1427976,Indravati National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Bubalus%20arnee%20Kaziranga.jpg,,,,19.33333333,81,Jagdalpur,,1258,,,Indravati National Park,,https://en.wikipedia.org/wiki/Indravati_National_Park
Q1466242,Ranthambore National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Ranthambore%20Fort%20Jain%20Temple.jpg,IUCN category II: National Park,Sawai Madhopur district,Rajasthan,26.01733,76.50257,Kota,,392,,http://commons.wikimedia.org/wiki/Special:FilePath/Ranthambore%20banner.jpg,Ranthambore National Park,3494941,https://en.wikipedia.org/wiki/Ranthambore_National_Park
Q1480481,Kanha National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Axis%20axis%20Kanha%201.jpg,IUCN category II: National Park,Madhya Pradesh,Madhya Pradesh,22.2275,80.645,Mandla,,940,,http://commons.wikimedia.org/wiki/Special:FilePath/Kanha%20National%20Park%20banner.jpg,Kanha National Park,15588876,https://en.wikipedia.org/wiki/Kanha_Tiger_Reserve
Q1520200,Nagarhole National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Matriarch%20%2850856298527%29.jpg,IUCN category II: National Park,Kodagu district,Karnataka,12.06,76.151111111,Mysore,,643.4,,http://commons.wikimedia.org/wiki/Special:FilePath/Nagarhole%20National%20Park%20Wikivoyage%20banner.jpg,Nagarhole National Park,,https://en.wikipedia.org/wiki/Nagarhole_National_Park
Q1544213,Great Himalayan National Park,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Himalayan%20National%20Park%2C%20Kullu%2C%20Himachal.jpg,IUCN category II: National Park,Himachal Pradesh,Himachal Pradesh,31.804288,77.951021,Kullu,World Heritage Site,90540,http://greathimalayannationalpark.com/,http://commons.wikimedia.org/wiki/Special:FilePath/Great%20Himalayan%20National%20Park%20banner.jpg,Great Himalayan National Park,8815513,https://en.wikipedia.org/wiki/Great_Himalayan_National_Park
Q7289748,Ramnabagan Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Ramnabagan%20Wild%20life%20Sancturay%20or%20Burdwan%20Zoological%20park%20WLB%20DSC%202383.jpg,IUCN category IV: Habitat/Species Management Area,Bardhaman,West Bengal,23.253,87.851,,,,,,Ramnabagan Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Ramnabagan_Wildlife_Sanctuary
Q7293023,Ranibennur Blackbuck Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Blackbucks%20ranebennur.jpg,IUCN category IV: Habitat/Species Management Area,Karnataka,Karnataka,14.63333333,75.7,,,,,,,,https://en.wikipedia.org/wiki/Ranibennur_Blackbuck_Sanctuary
Q7293072,Ranipur  Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,24.968,81.064,,,,,,,,https://en.wikipedia.org/wiki/Ranipur_Wildlife_Sanctuary
Q7295480,Ratapani Tiger Reserve,Tiger Reserve,,http://commons.wikimedia.org/wiki/Special:FilePath/Ratapani%20wildlife%20sanctuary%20road%20sign%20board%20%281%29.jpg,IUCN category IV: Habitat/Species Management Area,Madhya Pradesh,Madhya Pradesh,22.918,77.722,,,,,,Ratapani Tiger Reserve,,https://en.wikipedia.org/wiki/Ratapani_Tiger_Reserve
Q7313588,Renuka Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Himachal Pradesh,Himachal Pradesh,30.61,77.458,,,,,,,,https://en.wikipedia.org/wiki/Renuka_Sanctuary
Q7346022,Tawa Reservoir,,,,,Madhya Pradesh,Madhya Pradesh,22.562222222,77.977222222,,,20050,,,,,https://en.wikipedia.org/wiki/Tawa_Reservoir
Q7371766,Rowa Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,North Tripura District,Tripura,24.29,92.17,,,,,,,,https://en.wikipedia.org/wiki/Rowa_Wildlife_Sanctuary
Q7399055,Sagareshwar Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharashtra,Maharashtra,17.153213,74.37673,,,,,,,,https://en.wikipedia.org/wiki/Yashwantrao_Chavan_Sagareshwar_Wildlife_Sanctuary
Q7402708,Sajnekhali Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Sajnekhali%20wildlife%20Sanctuary%20in%20Sundarban%2002.jpg,IUCN category IV: Habitat/Species Management Area,Gosaba community development block,West Bengal,21.721,88.9,,,362.4,,,Sajnekhali Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Sajnekhali_Wildlife_Sanctuary
Q7408557,Saman Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mainpuri district,Uttar Pradesh,27,79.166666666,,,,,,,,https://en.wikipedia.org/wiki/Saman_Bird_Sanctuary
Q7408881,Samaspur Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,25.995833333,81.391666666,,,,,,,,https://en.wikipedia.org/wiki/Samaspur_Bird_Sanctuary
Q7416307,Sandi Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,27.25,79.916669444,Hardoi,,,,,,,https://en.wikipedia.org/wiki/Sandi_Bird_Sanctuary
Q7426314,Satkosia Tiger Reserve,Tiger Reserve,,,IUCN category IV: Habitat/Species Management Area,Odisha,Odisha,20.540137,84.831564,,,,http://satkosia.org/,,Satkosia Tiger Reserve,,https://en.wikipedia.org/wiki/Satkosia_Tiger_Reserve
Q7450103,Senchal Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Senchal%20WLS.jpg,,Darjeeling district,West Bengal,26.9938,88.2652,,,,,,,,https://en.wikipedia.org/wiki/Senchal_Wildlife_Sanctuary
Q7461463,Shahayadri Tiger reserve,Tiger Reserve,,,,Maharashtra,Maharashtra,17.486,73.809,,,1166,,,,,https://en.wikipedia.org/wiki/Sahyadri_Tiger_Reserve
Q7461605,Shahgarh Landscape,,,,,,,,,,,,,,,,https://en.wikipedia.org/wiki/Shahgarh_Landscape
Q7494223,Shendurney Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/VB%20054%20Hump-Nosed%20Viper%2001.jpg,IUCN category IV: Habitat/Species Management Area,Kerala,Kerala,8.812,77.15,Kollam,part of UNESCO World Heritage Site,17100,https://shendurney.com/,,Shendurney Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Shendurney_Wildlife_Sanctuary
Q7497442,Shingba Rhododendron Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Mangan district,Sikkim,27.84111111,88.73916667,Lachung,,43,,,,,https://en.wikipedia.org/wiki/Shingba_Rhododendron_Sanctuary
Q7499351,Shivaram Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Telangana,Telangana,18.705,79.697,,,,,,,,https://en.wikipedia.org/wiki/Shivaram_Wildlife_Sanctuary
Q7500463,Shoolpaneshwar Wildlife Sanctuary,Wildlife Sanctuary,,,,Gujarat,Gujarat,21.7606223,73.7948516,,,,,,Shoolpaneshwar Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Shoolpaneshwar_Wildlife_Sanctuary
Q7525566,Sepahijala Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Sepahijala district,Tripura,23.664444444,91.311666666,,,18.533,,,Sepahijala Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Sepahijala_Wildlife_Sanctuary
Q7531584,Sita Mata Wildlife Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/A%20View%20of%20Sita%20Mata%20sanctuary%2C%20Pratapgarh%2C%20Rajasthan%2C%20India.jpg,IUCN category IV: Habitat/Species Management Area,Rajasthan,Rajasthan,24.0667,74.4167,Pratapgarh,,,http://www.rajasthanwildlife.com/wild-life/SitaMataWildlifeSanctuary.htm,,Sita Mata Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Sita_Mata_Wildlife_Sanctuary
Q7554593,Sohagi Barwa Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Maharajganj district,Uttar Pradesh,27.31,83.56,,,,,,,,https://en.wikipedia.org/wiki/Sohagi_Barwa_Wildlife_Sanctuary
Q7559997,Someshwara Wildlife Sanctuary,Wildlife Sanctuary,Western Ghats,,IUCN category IV: Habitat/Species Management Area,,,13.48333333,74.83333333,,part of UNESCO World Heritage Site,8840,,,Someshwara Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Someshwara_Wildlife_Sanctuary
Q14621125,protected area of Assam,,,,,Assam,Assam,,,,,,,,,,https://en.wikipedia.org/wiki/List_of_protected_areas_of_Assam
Q14623369,Bherjan-Borajan-Padumoni Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Assam,Assam,27.53,95.37,Tinsukia,,,,,,,https://en.wikipedia.org/wiki/Bherjan-Borajan-Padumoni_Wildlife_Sanctuary
Q14623377,Pani Dihing Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Sivasagar district,Assam,27.12194444,94.59638889,Sivasagar,,,,,,,https://en.wikipedia.org/wiki/Pani_Dihing_Wildlife_Sanctuary
Q15198953,Bhimbandh Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Munger district,Bihar,25.23,86.28,,,681.99,,,Bhimbandh Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Bhimbandh_Wildlife_Sanctuary
Q15203562,Bornadi Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Udalguri district,Assam,26.80583333,91.74027778,Tangla,,26.22,,,,,https://en.wikipedia.org/wiki/Bornadi_Wildlife_Sanctuary
Q15232550,Kaimur Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Kaimur district,Bihar,25.05,83.5,,,1342,,,,,https://en.wikipedia.org/wiki/Kaimur_Wildlife_Sanctuary
Q15233552,Kanjirankulam Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Tamil Nadu,Tamil Nadu,9.33333333,78.48333333,,,,,,,,https://en.wikipedia.org/wiki/Kanjirankulam_Bird_Sanctuary
Q15234037,Kas Plateau Reserved Forest,,Western Ghats,,,Maharashtra,Maharashtra,17.7,73.833,,part of UNESCO World Heritage Site,1142,,,,,https://en.wikipedia.org/wiki/Kas_plateau
Q15243705,Mahananda Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Darjeeling district,West Bengal,26.87361,88.43889,Siliguri,,,,,Mahananda Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Mahananda_Wildlife_Sanctuary
Q15252877,Melagiri,,,http://commons.wikimedia.org/wiki/Special:FilePath/Spider%20Valley%20Aiyur%20Melagiri.jpg,,Krishnagiri district,Tamil Nadu,12.20916667,77.82361111,,,1295,,,,,https://en.wikipedia.org/wiki/Melagiri
Q15266124,Phawngpui National Park,National Park,,,IUCN category II: National Park,Saiha district,Mizoram,22.66666667,93.05,Aizawl,,,,,Blue Mountain National Park,,https://en.wikipedia.org/wiki/Phawngpui_National_Park
Q15276427,Sessa Orchid Sanctuary,Wildlife Sanctuary,,http://commons.wikimedia.org/wiki/Special:FilePath/Coelogyne%20nitida.jpg,IUCN category IV: Habitat/Species Management Area,West Kameng district,Arunachal Pradesh,27.2,92.5,,,100,,,,,https://en.wikipedia.org/wiki/Sessa_Orchid_Sanctuary
Q15650265,Nalbana Bird Sanctuary,Bird Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Odisha,Odisha,19.69416667,85.30666667,,Ramsar site,,,,,,https://en.wikipedia.org/wiki/Nalbana_Bird_Sanctuary
Q15723901,Kuldiha Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Balasore district,Odisha,21.333333333,86.5,Balasore,,,http://www.kuldihatourism.com,,,,https://en.wikipedia.org/wiki/Kuldiha_Wildlife_Sanctuary
Q15725165,Lakhari Valley Wildlife Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Ganjam district,Odisha,19.3031,84.3239,,,,,,,,https://en.wikipedia.org/wiki/Lakhari_Valley_Wildlife_Sanctuary
Q15839097,Nanda Devi and Valley of Flowers National Parks,National Park,,http://commons.wikimedia.org/wiki/Special:FilePath/Glimpse%20of%20Nanda%20Devi%20amidst%20the%20clouds%20from%20Valley%20of%20Flowers.jpg,,Uttarakhand,Uttarakhand,30.71667,79.66667,,World Heritage Site,514286,,,Nanda Devi and Valley of Flowers National Parks,,https://en.wikipedia.org/wiki/Nanda_Devi_and_Valley_of_Flowers_National_Parks
Q15982945,Kaimoor Sanctuary,Wildlife Sanctuary,,,IUCN category IV: Habitat/Species Management Area,Uttar Pradesh,Uttar Pradesh,24.685,83.068,,,,,,Kaimoor Wildlife Sanctuary,,https://en.wikipedia.org/wiki/Kaimoor_Wildlife_Sanctuary
Q16058035,Achanakmar-Amarkantak Biosphere Reserve,,,,,Chhattisgarh; Madhya Pradesh,Madhya Pradesh; Chhattisgarh,22.1086,81.7481,,,,,,,,https://en.wikipedia.org/wiki/Achanakmar-Amarkantak_Biosphere_Reserve
Q176792,Silent Valley National Park,National Park,Western Ghats,http://commons.wikimedia.org/wiki/Special:FilePath/Silent%20Valley%20National%20Park%20greenary.jpg,IUCN category II: National Park,,,11.133333333,76.466666666,Palakkad,part of UNESCO World Heritage Site,8952,http://silentvalley.gov.in/,http://commons.wikimedia.org/wiki/Special:FilePath/Silent%20Valley%20National%20Park%20greenary%20%28cropped%29.jpg,Silent Valley National Park,,https://en.wikipedia.org/wiki/Silent_Valley_National_Park
